numero_controle_pncp,srp,objeto_compra,codigo_modalidade,nome_modalidade,compra_judicial
46522959000198-1-000034/2026,True,Aquisição de medicamentos (classificação - psicotrópicos) com iniciais das letras F à M para abastecimento da Rede de Saúde e atendimento de demandas judiciais diversas.,6,Pregão - Eletrônico,True
46522959000198-1-000035/2026,True,"A presente aquisição tem por objetivo a contratação de empresas para o fornecimento de medicamentos (Psicotrópicos) com iniciais de N a V, destinados ao atendimento da rede de saúde e demandas judiciais",6,Pregão - Eletrônico,True
55021455000185-1-000075/2026,True,AQUISICAO DE MEDICAMENTOS  PARA  ATENDER MANDADO JUDICIAL,6,Pregão - Eletrônico,True
46374500000194-1-001064/2026,False,Aquisição de Medicamentos para atender Determinação Judicial.,6,Pregão - Eletrônico,True
18428888000123-1-000053/2026,True,[Publicenter] - AQUISIÇÃO DE MEDICAMENTOS PARA ATENDER A DETERMINAÇÕES JUDICIAIS POR MEIO DAS SECRETARIA MUNICIPAL DE SAÚDE.,6,Pregão - Eletrônico,True
18428888000123-1-000052/2026,True,"[LICITANET] - Registro de preço para eventual aquisição de medicamentos para atender a determinações judiciais, por meio da Secretaria Municipal de Saúde, conforme especificações anexas a este termo e demais especificações estabelecidas no ato convocatório",6,Pregão - Eletrônico,True
07673114000141-1-000008/2026,False,"Aquisição de medicamentos e dispositivo médico, destinados a atender as demandas determinadas por decisões judiciais, junto a Secretaria de Saúde do Município de Varjota-CE",6,Pregão - Eletrônico,True
46374500000194-1-001165/2026,False,Aquisição de Medicamento para atender Mandado Judicial.,6,Pregão - Eletrônico,True
46374500000194-1-001028/2026,False,Aquisição de Material de Enfermagem para atender Mandado Judicial.,6,Pregão - Eletrônico,True
46374500000194-1-001941/2026,False,Aquisição de Material de Enfermagem para atender Mandado Judicial.,6,Pregão - Eletrônico,True
14239578000100-1-000343/2024,False,AquisiçãodeMEDICAMENTOparaatenderasdemandasdaliminarjudicial,8,Dispensa,True
27080605000196-1-000228/2026,True,Registro de Preços Bem Consumo - Aquisição de Medicamentos - Mandado Judicial,6,Pregão - Eletrônico,True
46374500000194-1-002826/2026,False,Aquisição de Medicamento para atender Mandado Judicial.,6,Pregão - Eletrônico,True
01409580000138-1-000151/2026,False,"A solicitação refere-se à necessidade de aquisição de produtos medicamentos e /ou produtos para saúde , que foram concedidos nas apresentações e concentrações registradas na ANVISA prescritas nos receituários médicos presentes nos autos das ações judiciais.",6,Pregão - Eletrônico,True
08597121000174-1-000080/2026,True,Registro de preço para futura aquisição de medicamentos - demanda judicial 06. Protocolo 25.324.285-0,6,Pregão - Eletrônico,True
03173317000118-1-000033/2026,True,"Abertura de processo licitatório, por meio do Sistema de Registro de Preços - S.R.P para aquisição de insumos INSUMOS com finalidade de atender AÇÃO JUDICIAL em favor de Ana Carolina Santi Brambila Nantes em face do Município de Nova Andradina - MS, conforme autos n° 0802436-13.2015.8.12.0017.",6,Pregão - Eletrônico,True
46634507000106-1-000094/2026,True,"Convocação de pessoa jurídica, através de sistema de registro de preços, para fornecimento de medicamentos visando atender Ordens Judiciais Vigentes e Futuras, conforme quantidades e especificações relacionadas no Anexo I do edital, a cargo da Secretaria de Saúde.",6,Pregão - Eletrônico,True
13864377000130-1-000450/2026,True,REGISTRO DE PREÇOS PARA FORNECIMENTO DE MEDICAMENTOS PARA CUMPRIMENTO DE DETERMINAÇÕES JUDICIAIS – AÇÃO JUDICIAL (LORLATINIBE 100 MG – AÇÃO JUDICIAL e OSIMERTINIBE 80 MG – AÇÃO JUDICIAL),6,Pregão - Eletrônico,True
46634291000170-1-000264/2026,True,"ABERTURA DE ATA DE REGISTRO DE PREÇO PARA AQUISIÇÃO DE MEDICAMENTOS PARA ATENDER PROCESSOS JUDICIAIS E PACIENTES ORIUNDOS DO NUCLEO APOIO TÉCNICO ÀS DEMANDAS
DO SUS - PELO PERÍODO DE 12 MESES; COM APLICAÇÃO DAS COTAS ABERTAS E RESERVADAS, NOS TERMOS DO ARTIGO 48, INCISO III DA LEI COMPLEMENTAR Nº 123/2006, EM CONFORMIDADE COM A LEI Nº 14.133/2021
",6,Pregão - Eletrônico,True
26981455000129-1-000037/2026,True,"Registro de preços para futura e eventual contratação de empresa especializada no fornecimento medicamentos  judicializados, para cumprimento das sentenças judiciais impetradas contra a Secretaria Municipal de Saúde de Maceió (itens fracassados do PE nº 195/2025 – proc. Administrativo nº 5800.038671/2025), conforme condições, quantidades e exigências estabelecidas neste Edital e seus anexos.",6,Pregão - Eletrônico,True
13915640000173-1-000234/2025,False,"[LICITANET] - CONTRATAÇÃO DE EMPRESA PARA FORNECIMENTO DE MEDICAMENTOS PARA ATENDIMENTO DE DETERMINAÇÕES JUDICIAIS, VISANDO ATENDER ÀS NECESSIDADES OPERACIONAIS DA SECRETARIA MUNICIPAL DE SAÚDE",6,Pregão - Eletrônico,True
46374500000194-1-002320/2026,False,Aquisição de materiais em cumprimento de determinação judicial,6,Pregão - Eletrônico,True
18414565000180-1-000027/2026,True,"REGISTRO DE PREÇOS PARA FUTURAS E EVENTUAIS AQUISIÇÕES DE MEDICAMENTOS, INSUMOS E CORRELATOS PARA ATENDIMENTO ÀS DEMANDAS DE DECISÕES JUDICIAIS E COMPLEMENTARES DOS COMPONENTES BÁSICOS DA ASSISTÊNCIA FARMACÊUTICA.",6,Pregão - Eletrônico,True
13937032000160-1-000516/2026,True,"Aquisição de medicamentos (TEMOZOLOMIDA, OXCARBAZEPINA, BELZUTIFANO, etc) para compor o sistema de registro de preço.
JUDICIAL",6,Pregão - Eletrônico,True
46694121000181-1-000012/2026,True,"REGISTRO DE PREÇO PARA AQUISIÇÃO DE MEDICAMENTOS DO GRUPO 7 PARA ATENDIMENTO DE ATENÇÃO BÁSICA, PRONTO ATENDIMENTO MUNICIPAL, DEMANDAS JUDICIAIS E SOLICITAÇÕES APROVADAS ATRAVÉS DA COMISSÃO DE FARMÁCIA DO MUNICÍPIO, POR PERÍODO DE 12 MESES.",6,Pregão - Eletrônico,True
46374500000194-1-002833/2026,False,"Aquisição de medicamento(s) sem marca específica, não contemplados em ata de registro de preços, em cumprimento à determinação judicial.",6,Pregão - Eletrônico,True
46374500000194-1-002836/2026,False,"Aquisição de medicamento(s) sem marca específica, não contemplados em ata de registro de preços, em cumprimento à determinação judicial.",6,Pregão - Eletrônico,True
46374500000194-1-002846/2026,False,Aquisição de medicamentos em atendimento a demandas judiciais de pacientes da região do Departamento Regional de Saúde de São José do Rio Preto - DRS.XV.,6,Pregão - Eletrônico,True
46374500000194-1-002854/2026,False,Aquisição de Curativos em Atendimento à Demanda Judicial,6,Pregão - Eletrônico,True
46374500000194-1-002306/2026,False,Aquisição Medicamentos para atender demandas judiciais.,6,Pregão - Eletrônico,True
46374500000194-1-002324/2026,False,Aquisição de medicamentos em cumprimento de determinação judicial,6,Pregão - Eletrônico,True
46374500000194-1-001313/2026,False,Aquisição de medicamentos em cumprimento de determinação judicial,6,Pregão - Eletrônico,True
01409580000138-1-000223/2026,False,"A solicitação refere-se à necessidade de aquisição de produtos medicamentos e /ou produtos para saúde , que foram concedidos nas apresentações e concentrações registradas na ANVISA prescritas nos receituários médicos presentes nos autos das ações judiciais.",6,Pregão - Eletrônico,True
48344014000159-1-000048/2026,True,"AQUISIÇÃO MEDICAMENTOS ONCOLÓGICOS, IMUNOBIOLÓGICOS E IMUNOSSUPRESSORES PARA ATENDER DECISÕES JUDICIAIS",6,Pregão - Eletrônico,True
46374500000194-1-001640/2026,False,"Aquisição de Produtos de Higiene, para atendimento das demandas judiciais",6,Pregão - Eletrônico,True
46374500000194-1-002330/2026,False,Aquisiçãp de medicamentos em cumprimento de determinação judicial,6,Pregão - Eletrônico,True
88577416000118-1-000012/2026,True,"EDITAL N.º 019/2026 - PREGÃO ELETRÔNICO
POR SISTEMA DE REGISTRO DE PREÇOS N.º 004/2026
OBJETO: Fornecimento de medicamentos destinados ao cumprimento de mandados judiciais, conforme condições, quantidades e exigências estabelecidas no edital",6,Pregão - Eletrônico,True
87564381000110-1-000111/2024,False,"Registro de Preços visando à futura aquisição de medicamentos para atender a demanda judicial da Secretaria de Saúde, com entrega parcelada conforme a necessidade",6,Pregão - Eletrônico,True
46374500000194-1-002257/2026,False,Aquisição Medicamentos para atender demandas judiciais.,6,Pregão - Eletrônico,True
46523247000193-1-000039/2026,True,PEC 34/2026 - REGISTRO DE PREÇOS PARA O FORNECIMENTO DE MEDICAMENTOS - AÇÃO JUDICIAL,6,Pregão - Eletrônico,True
45339363000194-1-000081/2026,True,"Registro de preços para futura e eventual aquisição de medicamentos para dispensação, através da Farmácia Municipal, à população do Município de Porto Ferreira e atendimento às demandas judiciais, para garantia de acesso à Assistência Farmacêutica dos usuários da Rede SUS, em conformidade com a Política Nacional de Medicamentos.",6,Pregão - Eletrônico,True
46374500000194-1-002308/2026,False,Aquisição de Medicamentos para atender demandas judiciais.,6,Pregão - Eletrônico,True
46634051000176-1-000023/2026,True,Aquisição de medicamentos para atendimento a determinações judiciais de medicamentos não contemplados na Ata do Município e novas demandas,6,Pregão - Eletrônico,True
18241364000129-1-000076/2026,True,Registro de preços para futuras Aquisições de Medicamentos de Ordens Judiciais para a Secretaria de Saúde da Prefeitura Municipal de São Tomás de Aquino.,6,Pregão - Eletrônico,True
46374500000194-1-002901/2026,False,Aquisição de medicamentos em atendimento a demandas judiciais de pacientes da região do Departamento Regional de Saúde de São José do Rio Preto - DRS.XV.,6,Pregão - Eletrônico,True
46374500000194-1-002912/2026,False,Aquisição de medicamentos diversos para atender demandas judiciais deste DRS VIII Franca.,6,Pregão - Eletrônico,True
44855443000130-1-000045/2026,False,"Contratação de empresa especializada para fornecimento contínuo do medicamento por determinação judicial – Processo nº XXXXXXX-XX.2026.8.26.0346 – destinado ao atendimento da paciente M.A.A.D., em cumprimento de decisão judicial, visando garantir a continuidade do tratamento prescrito com o fornecimento do medicamento Pradaxa (ou medicamento genérico contendo o princípio ativo Etexilato de Dabigatrana) 110 mg.",6,Pregão - Eletrônico,True
08597121000174-1-000084/2026,True,Registro de preço para futura aquisição de medicamentos - demanda judicial 09. Protocolo nº 25.409.552-4,6,Pregão - Eletrônico,True
46195079000154-1-000087/2026,True,AQUISIÇÃO POR REGISTRO DE PREÇOS DE MEDICAMENTOS NA FORMA DE COMPRIMIDOS PARA ATENDIMENTO DE ORDENS JUDICIAIS PELO PERÍODO DE 12 MESES.,6,Pregão - Eletrônico,True
46374500000194-1-002484/2026,False,Aquisição de Medicamentos o atendimento de Demandas Judiciais com e sem determinação de marca,6,Pregão - Eletrônico,True
45781176000166-1-001350/2025,True,REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MEDICAMENTOS PARA ATENDIMENTO DE MANDADOS JUDICIAIS,6,Pregão - Eletrônico,True
18291351000164-1-000049/2026,True,"Constitui objeto desta licitação o registro de preços para aquisição de medicamentos e insumos para atendimento aos pacientes acobertados por Mandados Judiciais do município de Divinópolis/MG, conforme especificações e condições estabelecidas no Edital e seus anexos.",6,Pregão - Eletrônico,True
07978042000140-1-000044/2026,False,"AQUISIÇÃO DE MEDICAMENTOS E MATERIAL COM ORDEM JUDICIAL, PARA ATENDER AS NECESSIDADES DA SECRETARIA DE SAÚDE DO MUNICÍPIO DE AURORA/CE, CONFORME ANEXO I",6,Pregão - Eletrônico,True
46634101000115-1-000092/2026,True,Registro de Preços para possível aquisição de medicamentos destinados ao cumprimento de mandados judiciais.,6,Pregão - Eletrônico,True
46522959000198-1-000041/2026,True,"CONTRATAÇÃO DE EMPRESA FORNECIMENTO DE MEDICAMENTOS PSICOTRÓPICOS (INICIAIS DAS LETRAS A A F), PARA ATENDIMENTO DA REDE MUNICIPAL DE SAÚDE E DE DEMANDAS JUDICIAIS PELO PERÍODO DE 12 MESES",6,Pregão - Eletrônico,True
46374500000194-1-001762/2026,False,Aquisição de medicamento em atendimento a demanda judicial deste drs xv,6,Pregão - Eletrônico,True
46374500000194-1-001733/2026,False,Aquisição de medicamento em atendimento a demanda judicial deste drs xv,6,Pregão - Eletrônico,True
46374500000194-1-001455/2026,False,Aquisição de medicamentos em atendimento a demandas judiciais de pacientes da região do Departamento Regional de Saúde de São José do Rio Preto - DRS.XV.,6,Pregão - Eletrônico,True
46374500000194-1-001958/2026,False,Aquisição de medicamentos em atendimento a demanda judicial deste drs xv,6,Pregão - Eletrônico,True
46374500000194-1-001026/2026,False,Aquisição de medicamentos em atendimento a demandas judiciais de pacientes da região do Departamento Regional de Saúde de São José do Rio Preto - DRS.XV.,6,Pregão - Eletrônico,True
46374500000194-1-001254/2026,False,Aquisição de medicamentos em atendimento a demandas judiciais de pacientes da região do Departamento Regional de Saúde de São José do Rio Preto - DRS.XV.,6,Pregão - Eletrônico,True
18242792000176-1-000075/2026,True,"REGISTRO DE PRECOS PARA FUTURAS E EVENTUAIS AQUISICOES DE INSULINA ANALOGA ULTRA RAPIDA PARA ATENDER A DEMANDA DA PACIENTE MENOR DO SUS, CONFORME ORDEM JUDICIAL PROCESSO N 5001513-08.2025.8.13.0517, DE ACORDO COM O EDITAL",6,Pregão - Eletrônico,True
59851543000165-1-000040/2026,True,"REGISTRO DE PREÇOS COM RESERVA DE COTA DE ATÉ 25% EXCLUSIVA PARA MICROEMPRESAS E EMPRESAS DE PEQUENO PORTE, VISANDO EVENTUAL E FUTURA AQUISIÇÃO DE MEDICAMENTOS ORIUNDOS DE DETERMINAÇÕES JUDICIAIS, PARA ATENDER A DEMANDA DA DIRETORIA MUNICIPAL DE SAÚDE DA PREFEITURA DE SÃO JOAQUIM DA BARRA-SP, COM ENTREGA PARCELADA, PELO PERÍODO DE 12 (DOZE) MESES, DE ACORDO COM AS DESCRIÇÕES, QUANTITATIVOS E CONDIÇÕES CONSTANTES NO ANEXO I DESTE EDITAL.",6,Pregão - Eletrônico,True
46374500000194-1-002130/2026,False,Aquisição de medicamentos para atendimento de decisões judiciais,6,Pregão - Eletrônico,True
11279755000193-1-000002/2026,False,"AQUISIÇÃO DE MATERIAL FARMACOLÓGICO (INSULINAS) E INSUMOS, EM CARÁTER EMERGENCIAL PARA O ABASTECIMENTO DA SECRETARIA MUNICIPAL DE SAÚDE DE RUBIATABA, NO ATENDIMENTO AOS PACIENTES INSULINODEPENDENTES ORIUNDO DE DECISÕES JUDICIAIS, VISANDO GARANTIR A CONTINUIDADE NOS FORNECIMENTOS - FUNDO MUNICIPAL DE SAÚDE DE RUBIATABA/GO.",8,Dispensa,True
09290533000120-1-000004/2026,False,"Contratação de empresas especializadas no fornecimento de medicamentos específicos para atendimento de ordens judiciais, em atendimento as necessidades da Secretaria Municipal de Saúde, da Prefeitura Municipal de Sidrolândia – MS.",8,Dispensa,True
46634390000152-1-000062/2026,False,"AQUISIÇÃO EMERGENCIAL DO MEDICAMENTO RITUXIMABE 10 MG/ML, PARA ATENDER MANDADO JUDICIAL",8,Dispensa,True
04104816000116-1-000089/2026,True,". Registro de Preço para Eventual e Futura Aquisição de Medicamentos, por Dispensa de Licitação fundamentada no art. 75, inciso III, da Lei nº 14.133/2021, destinado ao atendimento de pacientes oriundos de mandados judiciais, em substituição aos itens fracassados/desertos da ARP n.º 003/SML/2025/14.133-2021 (PE N.º 90125/2025/PREGAO/SML/PMA-DGSRP, Processo nº 22097/SEMSAU/2025), visando atender as necessidades da Secretaria Municipal de Saúde de Ariquemes por um período de 12 (doze) meses.",8,Dispensa,True
46374500000194-1-002718/2026,False,Aquisição de medicamentos para atendimentos de Determinações Judiciais de pacientes cadastrados no SCODES.,8,Dispensa,True
46634564000187-1-000367/2026,False,AQUISIÇÃO DE MEDICAMENTO JUDICIAL,8,Dispensa,True
87712212000180-1-000096/2026,False,"CONTRATAÇÃO DE EMPRESA PARA FORNECIMENTO DE MEDICAMENTO, EM CARÁTER EMERGENCIAL, CONFORME DECISÃO JUDICIAL, PARA O MUNICÍPIO DE RONDINHA.",8,Dispensa,True
45301652000102-1-000300/2026,False,FORNECIMENTO DE MEDICAÇÃO DE ORDEM JUDICIAL - TRAZODONA 150MG.,8,Dispensa,True
45318466000178-1-000094/2026,False,"CONTRATAÇÃO DE EMPRESA, EM RAZÃO DE CUMPRIMENTO DE DETERMINAÇÃO JUDICIAL, PARA AQUISIÇÃO DE MEDICAMENTO PARA TRANSTORNO DO ESPECTRO AUTISTA.",8,Dispensa,True
03517102000177-1-000040/2026,False,"CDS/SRI/SES-AQUISIÇÃO DE MEDICAMENTOS PARA ATENDER AÇÃO JUDICIAL
ESPÉCIE DOCUMENTAL - 4131",8,Dispensa,True
46634507000106-1-000227/2026,False,"Contratação de empresa especializada no fornecimento de medicamentos, materiais e insumos visando atender Ordens Judiciais Vigente, a cargo da Secretaria de Saúde.",8,Dispensa,True
16930299000113-1-000066/2026,False,"Sentença Judicial Aquisição de Medicamentos,",8,Dispensa,True
11718406000120-1-000058/2026,False,AQUISIÇÃO DE MEDICAMENTO DECORRENTE DE DECISÃO JUDICIAL PARA A SECRETARIA MUNICIPAL DE SAÚDE,8,Dispensa,True
45132495000140-1-000189/2026,False,AQUISICAO MEDICAMENTO / MANDADO JUDICIAL,8,Dispensa,True
45132495000140-1-000190/2026,False,AQUISICAO MEDICAMENTO / MANDADO JUDICIAL,8,Dispensa,True
45132495000140-1-000191/2026,False,AQUISICAO MEDICAMENTO / MANDADO JUDICIAL,8,Dispensa,True
45132495000140-1-000192/2026,False,AQUISICAO MEDICAMENTO / MANDADO JUDICIAL,8,Dispensa,True
45132495000140-1-000193/2026,False,AQUISICAO MEDICAMENTO / MANDADO JUDICIAL,8,Dispensa,True
45132495000140-1-000196/2026,False,AQUISICAO MEDICAMENTO / MANDADO JUDICIAL,8,Dispensa,True
45132495000140-1-000199/2026,False,AQUISICAO MEDICAMENTO / MANDADO JUDICIAL,8,Dispensa,True
45132495000140-1-000200/2026,False,AQUISICAO MEDICAMENTO / MANDADO JUDICIAL,8,Dispensa,True
45132495000140-1-000202/2026,False,AQUISICAO MEDICAMENTO / MANDADO JUDICIAL,8,Dispensa,True
45132495000140-1-000207/2026,False,AQUISICAO MEDICAMENTO / MANDADO JUDICIAL,8,Dispensa,True
45132495000140-1-000209/2026,False,AQUISICAO MEDICAMENTO / MANDADO JUDICIAL,8,Dispensa,True
45780103000150-1-000329/2026,False,AQUISIÇÃO DE MEDICAMENTOS - MANDADO JUDICIAL - SMPS,8,Dispensa,True
72836588000129-1-000023/2026,False,AQUISIÇÃO DE MEDICAMENTOS PARA CUMPRIMENTO DE AÇÕES JUDICIAIS 0000678-02.2023.8.26.0651 1001416-46.2018.8.26.0651 0001616-02.2020.8.26.0651 0001006-10.2015.8.26.0651 0001006-10.2015.8.26.0653 0001006-10.2015.8.26.0654 0001006-10.2015.8.26.0657 0003189-51.2015.8.26.0651 0000488-15.2018.8.26.0651 0000242-09.2024.8.26.0651 0001990-86.2018.8.26.0651 0003956-89.2015.8.26.0651 0001266-82.2018.8.26.0651 1001657-15.2021.8.26.0651 0000359-10.2018.8.26.0651 0002757-66.2014.8.26.0651 0003559-93.2016.8.26.0651 1000998-74.2019.8.26.0651 0000557-13.2019.8.26.0651 0002498-08.2013.8.26.0651 0000976-04.2017.8.26.0651 0003375-69.2018.8.26.0651 0001808-76.2013.8.26.0651 0000954-77.2016.8.26.0651 0000328-24.2017.8.26.0651 0001775-86.2013.8.26.0651 0001655-43.2013.8.26.0651 0003252-37.2019.8.26.0651 0001218-89.2019.8.26.0651 0001650-50.2015.8.26.0654 1002368-59.2017.8.26.0651 0004064-55.2014.8.26.0651 0003849-79.2014.8.26.0651 0003460-21.2019.8.26.0651 0002198-75.2015.8.26.0651 0000678-70.2021.8.26.0651 0002199-94.2014.8.26.0651  641/2009 0000329-62.2024.8.26.0651 0000771-72.2017.8.26.0651,8,Dispensa,True
46435921000188-1-000013/2026,False,AQUISICAO DE MEDICAMENTO ATEZOLIZUMABE 1.200 MG EM 20ML 60 MG ML AMPOLA COM 20ML  PARA ATENDIMENTO DE ORDEM JUDICIAL. SOLICITADO PELA GERENTE DE SAUDE DA PREFEITURA DE DIVINOLANDIA   SP,8,Dispensa,True
57252971000146-1-000057/2026,False,"AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO PARA ATENDIMENTO DE PACIENTE COM DEMANDA JUDICIAL INICIAL, VISANDO AO CUMPRIMENTO DE DECISÃO JUDICIAL, CONFORME PREVISTO NO ART. 75, INCISO VIII, DA LEI FEDERAL Nº 14.133/2021. MODALIDADE DA LICITAÇÃO: PROCESSO EMERGENCIAL DEMANDA JUDICIAL",8,Dispensa,True
10713187000124-1-000028/2026,False,"SOLICITA AQUISIÇÃO DE MEDICAMENTOS PARA ATENDER A DEMANDA DA SECRETARIA MUNICIPAL DE SAÚDE EM ATENDIMENTO A REQUERIMENTO MINISTERIAL, DECISÃO JUDICIAL E PARECER SOCIAL.",8,Dispensa,True
87712212000180-1-000099/2026,False,"CONTRATAÇÃO DE EMPRESA PARA FORNECIMENTO DE MEDICAMENTO, EM CARÁTER EMERGENCIAL, CONFORME DECISÃO JUDICIAL, PARA O MUNICÍPIO DE RONDINHA.",8,Dispensa,True
88572748000100-1-000138/2026,False,Aquisicao de medicamentos 70  30  conforme processo JUDICIAL n   5001273 42.2025.8.21.0114 de R. DA S. B.,8,Dispensa,True
12321353000172-1-000039/2025,False,"Compra direta medicação lar idoso e judicial, medicações que não possuem disponível para compra nos sistemas de compras (Cin-Catarina e Cisamavi), sendo de extrema necessidade para continuidade de tratamento dos pacientes. As medicações do lar do idoso são fornecidas pela Secretaria de Saúde a cada 60 dias, são pacientes de longa permanência que não podem ficar sem a medicação. Já as medicações de ação judicial, quando o município é indiciado, temos a obrigação de fornecer a medicação durante o prazo estipulado na ação.",8,Dispensa,True
