endpoint,numeroItem
https://pncp.gov.br/api/pncp/v1/orgaos/03518900000113/compras/2024/9/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/03518900000113/compras/2024/9/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/03518900000113/compras/2024/9/itens,5
https://pncp.gov.br/api/pncp/v1/orgaos/03518900000113/compras/2024/9/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/03518900000113/compras/2024/9/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/03518900000113/compras/2024/9/itens,8
https://pncp.gov.br/api/pncp/v1/orgaos/03518900000113/compras/2024/9/itens,9
https://pncp.gov.br/api/pncp/v1/orgaos/03518900000113/compras/2024/9/itens,10
https://pncp.gov.br/api/pncp/v1/orgaos/03518900000113/compras/2024/15/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/03518900000113/compras/2024/15/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/77636520000110/compras/2024/7/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/30/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/30/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/30/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/30/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/30/itens,5
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/30/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/30/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/30/itens,8
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/30/itens,9
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/30/itens,10
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/53/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/53/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/53/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/53/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/80/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/84/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/84/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/84/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/84/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/91/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/91/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/91/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/79/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/67/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/77/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/77/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/83/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/83/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/83/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/83/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/83/itens,5
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/83/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/63/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/63/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/63/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/63/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/63/itens,5
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/63/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/63/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/63/itens,8
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/63/itens,9
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/63/itens,10
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/41/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/41/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/41/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/41/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/41/itens,5
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/41/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/71/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/71/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/89/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/89/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/93/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/93/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/93/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/66/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/66/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/66/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/66/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/66/itens,5
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/66/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/66/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/66/itens,8
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/66/itens,10
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/81/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/109/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/115/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/115/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/115/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/115/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/107/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/107/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/107/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/107/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/107/itens,5
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/107/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/107/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/107/itens,8
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/116/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/116/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/116/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/116/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/116/itens,5
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/116/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/94/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/94/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/94/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/94/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/94/itens,5
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/94/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/94/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/94/itens,8
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/94/itens,9
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/94/itens,10
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/100/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/100/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/100/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/100/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/100/itens,5
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/100/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/100/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/100/itens,8
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/110/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/110/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/110/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/110/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/110/itens,5
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/110/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/110/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/110/itens,8
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/110/itens,9
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/110/itens,10
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/9/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/9/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/9/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/9/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/9/itens,5
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/9/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/9/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/9/itens,8
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/9/itens,9
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/9/itens,10
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/43/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/13792329000184/compras/2024/281/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/13792329000184/compras/2024/281/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/13792329000184/compras/2024/281/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/13792329000184/compras/2024/281/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/13792329000184/compras/2024/281/itens,5
https://pncp.gov.br/api/pncp/v1/orgaos/13792329000184/compras/2024/281/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/13792329000184/compras/2024/281/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/13792329000184/compras/2024/281/itens,8
https://pncp.gov.br/api/pncp/v1/orgaos/13792329000184/compras/2024/281/itens,9
https://pncp.gov.br/api/pncp/v1/orgaos/13792329000184/compras/2024/281/itens,10
https://pncp.gov.br/api/pncp/v1/orgaos/77636520000110/compras/2024/16/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/77636520000110/compras/2024/16/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/88/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/88/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/88/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/88/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/88/itens,5
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/88/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/88/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/88/itens,8
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/88/itens,9
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/88/itens,10
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/105/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/105/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/105/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/105/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/105/itens,5
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/105/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/105/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/105/itens,8
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/105/itens,9
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/105/itens,10
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/92/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/92/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/92/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/92/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/92/itens,5
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/92/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/92/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/92/itens,8
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/92/itens,9
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/92/itens,10
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/1/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/1/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/1/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/1/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/1/itens,5
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/99/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/99/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/99/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/99/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/99/itens,5
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/99/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/99/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/99/itens,8
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/99/itens,9
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/99/itens,10
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/120/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/120/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/120/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/120/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/120/itens,5
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/120/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/120/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/120/itens,8
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/120/itens,9
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/120/itens,10
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/122/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/122/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/104/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/104/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/104/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/104/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/51/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/51/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/51/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/51/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/51/itens,5
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/51/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/51/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/51/itens,8
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/51/itens,9
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/51/itens,10
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/108/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/108/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/108/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/108/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/108/itens,5
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/108/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/108/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/108/itens,8
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/108/itens,9
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/108/itens,10
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/90/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/90/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/90/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/90/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/90/itens,5
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/90/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/90/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/90/itens,8
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/95/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/95/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/95/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/95/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/95/itens,5
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/95/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/95/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/95/itens,8
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/95/itens,9
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/95/itens,10
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/118/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/118/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/118/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/118/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/118/itens,5
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/124/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/124/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/124/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/124/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/124/itens,5
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/124/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/124/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/124/itens,8
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/124/itens,9
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/124/itens,10
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/119/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/119/itens,5
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/52/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/85/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/85/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/85/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/85/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/85/itens,5
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/85/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/85/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/85/itens,8
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/85/itens,9
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/85/itens,10
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/125/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/125/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/125/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/125/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/125/itens,5
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/125/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/125/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/117/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/77636520000110/compras/2024/12/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/97/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/97/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/97/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/97/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/97/itens,5
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/97/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/97/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/97/itens,8
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/97/itens,9
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/97/itens,10
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/62/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/62/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/62/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/62/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/62/itens,5
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/62/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/62/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/62/itens,8
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/62/itens,9
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/62/itens,10
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/65/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/65/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/65/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/65/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/65/itens,5
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/65/itens,6
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/65/itens,7
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/65/itens,8
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/65/itens,9
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2024/65/itens,10
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/30/itens,1
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/30/itens,2
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/30/itens,3
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/30/itens,4
https://pncp.gov.br/api/pncp/v1/orgaos/14814139000183/compras/2025/30/itens,5
